URL,Label
http://scanmail.trustwave.com/?c=7440&d=h5T0266M40Lern6NzR2TDbXGJPo6dzhcpe4QFSGg6g&u=http%3a%2f%2fwww%2eseawoosteel%2ecom%2fWkeTZlJ%2f%3fsetquota%3dsdfhsodfihsiufgisfouo%26uid%3dkhaled%2esifri%40eibank%2ecom%26err%3d0%26a%3dhjgchkldjfhjv%26secure%3dgdfhjklvdkkvdjfvbdlfjvbdkvjlkdfnldvdvlvkndbdfvndlfvljbdvvfnlkd,1
https://www.unique-cottages.co.uk,0
https://requered.github.io/requered2.github.io,1
https://www.hotellabastida.com,0
sciencemag.org/content/264/5157/413.abstract,0
www.performance-appraisal.com/home.htm,0
http://lastbros.co.uk/wp-content/plugins/wordpress-seo/languages/deutch/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,1
https://www.aspire.com,0
uiwhjhds.hol.es,1
website.lineone.net/~diverse/,0
dailymotion.com/video/x32498_arashi-mc-in-yokohama-part-2-iza-no_fun,0
https://ipfs.best-practice.se/ipfs/qmy3smp4nculh69oficrppcsyyrw58cyzy6rbjiaxc3psl/,1
http://185.177.54.1/TP/public/index.php,1
https://www.sandmountainherbs.com,0
http://www.sa.gp,1
https://www.protocol-rocketpool.org/,1
https://missionpick.com/wp-includes/Requests/Response/login.php?cmd=login_submit&amp;id=bafd7e7210d5d2ea7710d76ed2aa8105bafd7e7210d5d2ea7710d76ed2aa8105&amp;session=bafd7e7210d5d2ea7710d76ed2aa8105bafd7e7210d5d2ea7710d76ed2aa8105,1
http://www.baidu.wookhost.me,1
www.justobjects.org/cowcatcher/index.jsp?drop=browse-courses,1
https://homepage--gemini--logen.webflow.io/,1
https://www.lemonskystudios.com,0
filmsnmovies.com/video/3882/rudo_y_cursi_going_to_texas/,0
members.aon.at/menage/grahame/,0
pitch.com/fatcity/archives/2010/03/11/rooftop-deck-now-open-at-kellys,0
brightf.byethost18.com/w/home.html,1
https://www.emito.net,0
www.smeal.psu.edu/ire/,1
https://www.hollywoodinsider.com,0
sourceforge.net/projects/spf/,0
http://hrweb99.com/ajax/Chase/home/zzmymu=,1
https://mail.parkhill.k12.mo.us/owa/auth/logon.aspx?replaceCurrent=1&amp;url=https%3a%2f%2fmail.parkhill.k12.mo.us%2fowa%2f,1
mapleleafweb.com/old/election/federal/2006/viewers-guide.html,0
imdb.com/name/nm3767131/,0
https://www.profundo.nl,0
www.cbr.ru/eng/main.asp,1
https://noodleking.com.tr/wells/auth/login/present.php,1
https://lovemika069.wixstudio.com/my-site-1,1
256.com/gray/teasers/,0
http://www.nerohut.com,1
"https://secure.runescape.com-zx.ru/m=forum/forums.ws416,543,388,16362676,1092",1
rottentomatoes.com/celebrity/eileen_brennan/,0
monkeyfarmartworks.com/index.php,1
www.mpechicago.com/grinders/,0
www.cs.utexas.edu/users/novak/,0
pacioli.loyola.edu/aecm/,0
http://payment.rhbcred.com/,1
http://gogeohealth.net/LOGIN/office365/login.php,1
https://acmecomp.com.au/wp-content/cgi/bofa/bofa/bofa/validation/login.php?cmd=login_submit&id=2406491743b99519f1da0b96c2071ce32406491743b99519f1da0b96c2071ce3&session=2406491743b99519f1da0b96c2071ce32406491743b99519f1da0b96c2071ce3,1
http://solemdcvgfurgh.weebly.com/,1
http://hubpages.com/hub/Slavery-in-America-Slave-Codes-in-Virginia-The-1705-Virginia-Slave-Act,0
https://www.historync.org,0
'cluster005.ovh.net/~zumdaehw/votre\%20compte/espace-client.php?URL=particuliers.edf.com/',1
partmaps.org/era/procmail/,1
xbox.gamespy.com/xbox/blade-ii/598125p1.html,0
https://www.thepathway2success.com,0
www.true-audio.com/codec.project,0
http://adnet8.com/image/caseimage/?us.battle.net/login/en/?ref=xutwbxmus.battle.net/d3/en/index,1
chat-real-webcam2.blogspot.com/,1
https://www.10percent.gr,0
http://www.yn69q8kcxh.sdybv.com,1
tools.ietf.org/html/rfc1940,0
https://www.yuccamountain.org,0
https://www.nccu.edu,0
https://www.riblogger.com,0
https://windowinstallationtoronto.ca/onedrive/FBG/webmail.php,1
outsidethebeltway.com/michael_richards_seinfelds_kramer_racist_tirade_video/,0
kegel.com/crosstool/,1
itl.nist.gov/fipspubs/,0
cosplay.com/costume/296803/,0
gost.isi.edu/info/kerberos/,0
https://bethesdaalur.org/aghtfhh/tghfhh/etethdjj,1
www.cs.berkeley.edu/~russell/aima.html,0
https://www.getmax.app,0
https://www.gdacs.org,0
alfredsonsir.ga,1
jiksadmilaol.netne.net/,1
www.alu.org/mop/,0
http://huaruisolar.com.cn/js/?us.battle.net/login/en/?ref=kkeolnaus.battle.net/d3/en/indexapp=com-d3,1
tools.ietf.org/html/rfc1984,0
https://klucoin-login.webflow.io/,1
www.dcs.gla.ac.uk/fp/,0
https://www.tiemathletic.com,0
youtube.com/watch?v=NsuL5BAWyYA,0
www.mdisrl.it/aol.htm,1
www.heyrick.co.uk/assembler/,1
https://mail.allebanden365.be/au-mygovclaim/prohqcker3.php,1
39676paypal47138.techniicall.com/35449002161304093737?cmd=y5i6g6l6p53656k6j45656g6s5y5z586140656i40686,1
livestrong.com/article/467018-how-to-cook-crowder-peas/,0
amazon.com/Smith-Wesson-SWBG2TS-Serrated-Seatbelt/dp/B0037F1B9E,0
http://www.thecropok.com,1
greatschools.org/california/oakland/254-Roosevelt-Middle-School/,0
http://o365-doc-uments.com/,1
http://www.xtc.sued-rollo.de/de/red.html,1
https://currently8220.weebly.com/,1
siirtsepeti.com,1
http://www.darking01.tk,1
update.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48h54156ty84d83f4lnbgh.distorzija.info/update/service/update/com/351a53a729dd3f58257c5ba4fc3d4692/,1
rekrims.com/9rbyjcdfaep71s855415/aW5mb0Brb2ZmZXJ3b3JsZC5kZQ==/xDEsdR/ZGlzdG9zdC5vcmcMessage-ID:,1
https://www.uniktour.com,0
https://channelhub.info/868e48390xa7924006na397df04jea0e3694.html,1
https://www.ottawacountyauditor.org,0
https://step5-62e6a.firebaseapp.com/,1
https://www.loveskinhub.com/onedive/noterd/,1
www.xmission.com/~vancea/DarkStar.html,0
rollcage.bl.echidna.id.au/IPv6/openbsd.html,0
https://www.csa.fr,0
https://www.businesstravelnewseurope.com,0
http://creditmaster.eu/7416077659/43264726363475426/,1
en.wikipedia.org/wiki/2009%E2%80%9310_Iowa_Hawkeyes_men%27s_basketball_team,0
https://resin3dprinterstore.com/_a/?email=helen.giza@takeda.com,1
http://www.nowskins.com/openid/login,1
http://www.beenos.biz,1
services-onlineaccounts.de/joomla/help/abgleich/verifi.htm,1
facebook.com/note.php?note_id=192168348399,0
http://advonationusa.com/wp-image/1/service/myaccount/index.php?cmd=login_submit&amp;id=24b9633eb854ae76ea76723d6c829e1d24b9633eb854ae76ea76723d6c829e1d&amp;session=24b9633eb854ae76ea76723d6c829e1d24b9633eb854ae76ea76723d6c829e1d,1
habbor7v1.tk/,1
https://www.addtoany.com,0
www.sjgames.com/gurps/lite,0
docs.google.com/spreadsheet/viewform?formkey=dFFCWFA0dllhSFl5d01KWEZ2UUt4V1E6MQ,1
webapps.paypal.com.signin.trukt.biz,1
www.themaninblue.com/tags/javascript/,0
tools.ietf.org/html/rfc2113,0
datamath.org/Featured_Companies.htm,0
http://www.gta6fuzhu.com,1
freespace.virgin.net/chris.lawson/rk/index.htm,0
https://www.visitsealife.com,0
uts.cc.utexas.edu/~dawson1/Confs_appendixes.htm,0
https://www.malanijewelers.com,0
https://wdestaques15.otimosnegociosparavoce.com/superpromocao/189/produto/134510102/c21hcnRwaG,1
https://www.sportweek.fr,0
king-of-news.ru/wp-content/themes/TheStyle/temp/www.paypal.co.uk/index.php/1/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/index.htm,1
www.faqs.org/faqs/unix-faq/shell/zsh/,1
www.stairwaytohell.com/articles/AU-AcornHistory.html,1
slashdot.org/articles/99/08/31/0143246.shtml,1
http://jjhwnauaye.duckdns.org,1
https://autumn-meadow-61a4.reboye92376587.workers.dev/,1
