URL,Label
pragatiwebbranding.com,1
http://www.am-t.by/library/2016/cache/aze/index/?.rand=13InboxLight.aspx?n=1774256418&amp;email=abuse@example.com&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,1
hjvsvhvbshcvbscfhsdbcshcsd.ias3.com/hmm/index.html,1
stats.indiana.edu/,0
themarketingcorp.com/?m=List_of_Rogers_Digital_Cable_Channels,0
https://www.cifeeo.com,0
team.service-systems.info/,0
www.kommunio.si/images/banners/google.doc/index.htm,1
https://www.t-kougei.ac.jp,0
brns.com/pages2/christych1.html,0
en.wikipedia.org/wiki/Henry_Starnes,0
alegent.com/body.cfm?id=139,0
bussiness.08342.kingdream.kz/7d783763dfada4713f85b77fba0270b3/login.html,1
http://gizmodo.com/5615703/wikileaks-may-get-immunity-thanks-to-swedish-pirate-party,0
http://www.telstra-online-sin-in-bigpond-online-telstra.blogfizz.com,1
docstoc.com/docs/62494790/Tilley-Information,0
http://www.dyndns.icu,1
solmet-slusarstwo.jaw.pl/Informationen.html,1
certainjeopardy.com/,0
illinois.gov/,0
https://app.getresponse.com/site2/dadb8736537ced655a89e5fe8953b14d/?u=cra07&webforms_id=gdata,1
www.bryantwebconsulting.com/cftags/,1
https://www.airfieldwines.com,0
mylife.com/c-321440673,0
www.meliorasoft.com/xtras/,1
http://web.de/magazine/wissen/blog/brynja-adam-radmanic/erkaeltet-liebsten-hausmittelchen-18477998,0
here.servepics.com/topless/Louise-Robey.html,0
http://the100prosystems.com/wp-admin/css/colors/sunrise/Update/signin/myaccount/identity/?cmd=_session=&amp;b067d6f31d5110f5aad7f344b6141013&amp;dispatch=c4d4228a10c4b68b0bd81b1728c17b74783c1e75,1
shani.asia.lk/PayPal.it/update/webscr.html,0
https://mail.deliverylifesupport.com/public/s8lw9xxjbqiv27xo1tysjhfxpjnulo2h,1
ayni-wasi.com//wp-includes/update.htm,0
facebook.com/people/Shaun-Marcum/1448474062,0
http://www.woodandthimble.com/www.labanquepostale.fr/c5738595b12d1e0/login.php,1
https://www.untoldmurder.com,0
http://www.duluthwaterproofingmoldremoval.com/wp-includes/js/crop/365/office365-2019/cmd-login=61cf5eb82326358e590acc8503fc7194/,1
wisegeek.com/what-is-a-marguerite-daisy.htm,0
en.wikipedia.org/wiki/IBM,1
code.google.com/p/savefileto/,1
perl.apache.org/embperl/,0
https://www.cafmn.org,0
esbgforum.de/index.php?page=Board&boardID=14,0
reunion.com/ca/burbank/bellarmine+jefferson+high+sch/,0
crunchyroll.com/forumtopic-243087/johnnys-entertainment-and-johnny-kitagawa?pg=3,0
tools.ietf.org/html/rfc1632,1
guaranteedreturns.com/,0
automech.com/,0
https://www.login.p.verifyyahoomail.com/login.php?https://login.yahoo.com/?.src=ym&.intl=us&.lang=en-us,1
en-pi.facebook.com/sandra.reed1,0
http://tilamaito.info/wp-content/themes/suffusion/chaseU/login.php?cmd=login_submit&amp;id=295e2ce4c93f17725851231e8f64f630295e2ce4c93f17725851231e8f64f630&amp;session=295e2ce4c93f17725851231e8f64f630295e2ce4c93f17725851231e8f64f630,1
https://www.fatima.edu.ph,0
https://www.geosociety.org,0
brainyhistory.com/topics/m/murray.html,0
'dept.cugb.edu.cn/gem/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Ffiuxnmeus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',0
www.japisoft.com/syntaxcolor/,0
twitter.com/newmanswords,0
http://www.dreampropertymedia.com/newdocument/087865/0897867/99877e.html,1
https://www.futuresoldiers.com,0
spirittx.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
btjunkie.org/torrent/Martha-Wainwright-4-cd/4495b805b29f5a74329bbb30f69e6704677e6f04291f,0
www-nrg.ee.lbl.gov/vic/,1
xcladies.ru/,1
https://gf54tgfzxz.appspot.com/,1
http://www.dtdns.com,1
https://www.mossee.com,0
https://www.monicasaso.net/bjej7/win/ec/login.ec21.com/global/login/login.html?cmd=login_submit&id=52d62dd1cdcdeab029ca0b26f46fec0252d62dd1cdcdeab029ca0b26f46fec02&session=52d62dd1cdcdeab029ca0b26f46fec0252d62dd1cdcdeab029ca0b26f46fec02,1
https://att-1281.formaloo.net/a5,1
